País,Sigla,Continente,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Curacao,CUW,,514000.0,519000.0,545000.0,508000.0,452000.0,510000.0,572000.0,664000.0,773000.0,808000.0,762000.0,837000.0,908000.0,1071000.0,1129000.0,1072000.0,944000.0,1058000.0,1210000.0,1293000.0,
Cayman Islands,CYM,,1385000.0,1549000.0,1878000.0,2113000.0,1953000.0,1967000.0,2197000.0,2008000.0,1856000.0,1792000.0,1886000.0,1710000.0,1829000.0,1721000.0,1993000.0,2102000.0,2097000.0,2147000.0,2384000.0,2334000.0,660000.0
Cyprus,CYP,EU,2912000.0,2841000.0,2495000.0,2416000.0,2478000.0,2657000.0,2629000.0,2671000.0,2631000.0,2370000.0,2450000.0,2626000.0,2635000.0,2626000.0,2558000.0,2780000.0,3286000.0,3750000.0,4024000.0,4117000.0,
Czechia,CZE,EU,,,,20108000.0,23808000.0,24747000.0,25102000.0,22625000.0,21850000.0,23285000.0,21941000.0,22810000.0,25750000.0,26332000.0,27166000.0,29604000.0,32519000.0,34701000.0,36268000.0,37202000.0,
Germany,DEU,EU,18983000.0,17861000.0,17969000.0,18399000.0,20137000.0,21500000.0,23569000.0,24421000.0,24884000.0,24220000.0,26875000.0,28374000.0,30411000.0,31545000.0,32999000.0,34970000.0,35555000.0,37452000.0,38881000.0,39563000.0,12449000.0
Dominica,DMA,,312000.0,276000.0,208000.0,254000.0,466000.0,381000.0,465000.0,437000.0,468000.0,608000.0,595000.0,418000.0,348000.0,311000.0,370000.0,358000.0,356000.0,230000.0,199000.0,322000.0,140000.0
Denmark,DNK,EU,,,,21119000.0,22054000.0,26927000.0,26936000.0,27138000.0,26870000.0,26571000.0,26730000.0,25811000.0,26402000.0,26516000.0,28070000.0,28209000.0,28692000.0,30736000.0,30801000.0,33093000.0,15595000.0
Dominican Republic,DOM,SA,3161000.0,3090000.0,3058000.0,3680000.0,3907000.0,3981000.0,4268000.0,4365000.0,4455000.0,4489000.0,4478000.0,4654000.0,4901000.0,5114000.0,5576000.0,6129000.0,6769000.0,7296000.0,7551000.0,7550000.0,2748000.0
Algeria,DZA,AF,866000.0,901000.0,988000.0,1166000.0,1234000.0,1443000.0,1638000.0,1743000.0,1772000.0,1912000.0,2070000.0,2395000.0,2634000.0,2733000.0,2301000.0,1710000.0,2039000.0,2451000.0,2657000.0,2371000.0,591000.0
Ecuador,ECU,SA,627000.0,641000.0,683000.0,761000.0,819000.0,860000.0,841000.0,937000.0,1005000.0,968000.0,1047000.0,1141000.0,1272000.0,1364000.0,1695000.0,1676000.0,1569000.0,1806000.0,2535000.0,2108000.0,
"Egypt, Arab Rep.",EGY,AF,5506000.0,4648000.0,5192000.0,6044000.0,8104000.0,8608000.0,9083000.0,11091000.0,12835000.0,12536000.0,14731000.0,9845000.0,11532000.0,9464000.0,9878000.0,9328000.0,5399000.0,8292000.0,11346000.0,13026000.0,
Eritrea,ERI,AF,70000.0,113000.0,101000.0,80000.0,87000.0,83000.0,78000.0,81000.0,70000.0,79000.0,84000.0,107000.0,129000.0,141000.0,119000.0,114000.0,142000.0,,,,
Spain,ESP,EU,74580000.0,75564000.0,79313000.0,82326000.0,85981000.0,92563000.0,96152000.0,98907000.0,97670000.0,91899000.0,93744000.0,99187000.0,98128000.0,103231000.0,107144000.0,109834000.0,115561000.0,121717000.0,124456000.0,126170000.0,36410000.0
Estonia,EST,EU,3310000.0,3230000.0,3253000.0,3378000.0,,,,,3828000.0,3834000.0,4369000.0,4907000.0,5007000.0,5737000.0,5804000.0,5696000.0,5942000.0,6145000.0,6033000.0,6103000.0,1695000.0
Ethiopia,ETH,AF,136000.0,148000.0,156000.0,180000.0,184000.0,227000.0,330000.0,358000.0,383000.0,427000.0,468000.0,523000.0,597000.0,681000.0,770000.0,864000.0,871000.0,933000.0,849000.0,812000.0,518000.0
Finland,FIN,EU,2714000.0,2826000.0,2875000.0,2601000.0,2840000.0,3140000.0,3375000.0,3519000.0,3583000.0,3423000.0,3670000.0,4192000.0,4226000.0,2797000.0,2731000.0,2622000.0,2789000.0,3180000.0,3224000.0,3290000.0,896000.0
Fiji,FJI,OC,434000.0,446000.0,461000.0,451000.0,513000.0,547000.0,,542000.0,627000.0,605000.0,692000.0,734000.0,741000.0,769000.0,781000.0,869000.0,963000.0,1027000.0,1058000.0,969000.0,168000.0
France,FRA,EU,,,,,190282000.0,185829000.0,193882000.0,193319000.0,193571000.0,192369000.0,189826000.0,196595000.0,197522000.0,204410000.0,206599000.0,203302000.0,203042000.0,207274000.0,211998000.0,217877000.0,117109000.0
"Micronesia, Fed. Sts.",FSM,OC,20500.0,15300.0001907349,19100.0003814697,18200.0007629395,19299.9992370605,19000.0,19100.0003814697,21100.0003814697,25700.0007629395,47500.0,44700.0007629395,35400.0015258789,38299.9992370605,42099.9984741211,35400.0015258789,31200.0007629395,29600.0003814697,,19200.0007629395,18000.0,
United Kingdom,GBR,EU,25209000.0,22835000.0,24180000.0,24715000.0,27755000.0,29970000.0,32713000.0,32778000.0,31888000.0,31072000.0,30398000.0,31886000.0,32221000.0,33567000.0,35337000.0,36792000.0,39129000.0,41080000.0,40283000.0,40857000.0,11101000.0
Georgia,GEO,AS,387000.0,302000.0,298000.0,313000.0,368000.0,560000.0,983000.0,1052000.0,1290000.0,1500000.0,2032000.0,2712000.0,4106000.0,4954000.0,5004000.0,5256000.0,5393000.0,6483000.0,7203000.0,7726000.0,1513000.0
Ghana,GHA,AF,399000.0,439000.0,483000.0,531000.0,584000.0,429000.0,497000.0,587000.0,698000.0,803000.0,931000.0,821000.0,903000.0,994000.0,825000.0,897000.0,,,,,
Guinea,GIN,AF,33000.0,38000.0,43000.0,44000.0,45000.0,45000.0,46099.9984741211,30000.0,24000.0,,12399.9996185303,131000.0,96000.0,56000.0,33000.0,35000.0,63000.0,99000.0,,,
"Gambia, The",GMB,AF,79000.0,57000.0,81000.0,89000.0,90000.0,108000.0,125000.0,143000.0,147000.0,142000.0,91000.0,106000.0,157000.0,171000.0,156000.0,449000.0,450000.0,522000.0,552000.0,620000.0,246000.0
Guinea-Bissau,GNB,AF,,7800.00019073486,,,,5000.0,11600.0003814697,15600.0003814697,18000.0,16000.0,22299.9992370605,36700.0007629395,35400.0015258789,35500.0,36099.9984741211,43799.9992370605,45200.0007629395,49500.0,55000.0,52400.0015258789,
Greece,GRC,EU,13567000.0,14678000.0,14918000.0,14785000.0,14268000.0,15938000.0,17284000.0,,,,,,,20112000.0,24272000.0,26114000.0,28071000.0,30161000.0,33072000.0,34005000.0,7406000.0
Grenada,GRD,,316000.0,277000.0,271000.0,294000.0,370000.0,380000.0,342000.0,406000.0,428000.0,460000.0,445000.0,447000.0,370000.0,327000.0,387000.0,437000.0,474000.0,468000.0,529000.0,526000.0,217000.0
Guatemala,GTM,SA,826000.0,835000.0,884000.0,880000.0,1182000.0,1316000.0,1502000.0,1628000.0,1715000.0,1311000.0,1384000.0,1434000.0,1491000.0,1516000.0,1739000.0,1865000.0,1906000.0,2120000.0,2406000.0,2560000.0,594000.0
Guam,GUM,OC,1287000.0,1159000.0,1059000.0,910000.0,1160000.0,1228000.0,1212000.0,1225000.0,1142000.0,1053000.0,1197000.0,1160000.0,1308000.0,1334000.0,1343000.0,1409000.0,1536000.0,1545000.0,1549000.0,1667000.0,328000.0
Guyana,GUY,SA,105000.0,99000.0,104000.0,101000.0,122000.0,117000.0,113000.0,134000.0,130000.0,141000.0,152000.0,157000.0,177000.0,200000.0,206000.0,207000.0,235000.0,247000.0,287000.0,315000.0,86400.0015258789
"Hong Kong SAR, China",HKG,AS,13059000.0,13725000.0,16566000.0,15537000.0,21811000.0,23359000.0,25251000.0,28169000.0,29507000.0,29591000.0,36030000.0,41921000.0,48615000.0,54299000.0,60839000.0,59308000.0,56655000.0,58472000.0,65148000.0,55913000.0,3569000.0
Honduras,HND,SA,689000.0,672000.0,788000.0,887000.0,1026000.0,1118000.0,1136000.0,1309000.0,1561000.0,1589000.0,1965000.0,1852000.0,1903000.0,1857000.0,2082000.0,2093000.0,2228000.0,2144000.0,2323000.0,2315000.0,669000.0
Croatia,HRV,EU,37226000.0,40129000.0,41737000.0,42857000.0,44974000.0,45762000.0,47733000.0,52271000.0,51336000.0,47573000.0,49006000.0,49969000.0,47185000.0,48345000.0,51168000.0,55858000.0,57587000.0,59238000.0,57668000.0,60021000.0,21608000.0
Haiti,HTI,,445000.0,499000.0,482000.0,518000.0,385000.0,480000.0,558000.0,868000.0,758000.0,826000.0,793000.0,946000.0,959000.0,1064000.0,1127599.97558594,1190000.0,1153000.0,1262000.0,1333000.0,938000.0,
Hungary,HUN,EU,31141000.0,30679000.0,31739000.0,31412000.0,33934000.0,36173000.0,38318000.0,39379000.0,39554000.0,40624000.0,39904000.0,41304000.0,43565000.0,43611000.0,45984000.0,48345000.0,52890000.0,54962000.0,57667000.0,61397000.0,31641000.0
Indonesia,IDN,AS,5064000.0,5153000.0,5033000.0,4467000.0,5321000.0,5002000.0,4871000.0,5506000.0,6234000.0,6324000.0,7003000.0,7650000.0,8044000.0,8802000.0,9435000.0,10407000.0,11519000.0,14040000.0,15810000.0,16107000.0,4053000.0
India,IND,AS,2649000.0,2537000.0,2384000.0,2726000.0,3457000.0,3919000.0,4447000.0,5082000.0,5283000.0,5168000.0,5776000.0,6309000.0,6578000.0,6968000.0,13107000.0,13284000.0,14570000.0,15543000.0,17423000.0,17914000.0,
Ireland,IRL,EU,6646000.0,6353000.0,6476000.0,6764000.0,6953000.0,7333000.0,8001000.0,8332000.0,8026000.0,7189000.0,7134000.0,7630000.0,7550000.0,8260000.0,8813000.0,9528000.0,10100000.0,10338000.0,10926000.0,10951000.0,
"Iran, Islamic Rep.",IRN,AS,1342000.0,1402000.0,1585000.0,1546000.0,1659000.0,1889000.0,2735000.0,2219000.0,2034000.0,2116000.0,2938000.0,3354000.0,3834000.0,4769000.0,4968000.0,5237000.0,4942000.0,4867000.0,7295000.0,9107000.0,1550000.0
Iceland,ISL,EU,328000.0,329000.0,315000.0,348000.0,405000.0,429000.0,477000.0,539000.0,561000.0,563000.0,559000.0,628000.0,765000.0,900000.0,1102000.0,1389000.0,1891000.0,2353000.0,2488000.0,2202000.0,488000.0
Israel,ISR,AS,2672000.0,1219000.0,862099.975585938,,1505800.04882813,1916000.0,1834000.0,2294000.0,3034000.0,2740000.0,3444000.0,3362000.0,3520000.0,3540000.0,3251000.0,3109000.0,3070000.0,3863000.0,4389000.0,4905000.0,
Italy,ITA,EU,62702000.0,60960000.0,63561000.0,63026000.0,58480000.0,59230000.0,66353000.0,70271000.0,70719000.0,71692000.0,73225000.0,75866000.0,76293000.0,76762000.0,77694000.0,81068000.0,84925000.0,89931000.0,93228601.5625,95399000.0,38419000.0
Jamaica,JAM,SA,2230000.0,2117000.0,2131000.0,2483000.0,2515000.0,2615000.0,3016000.0,2880000.0,2859000.0,2753000.0,2832000.0,3077000.0,3306000.0,3274000.0,3504000.0,3692000.0,3837000.0,4276000.0,4319000.0,4233000.0,1329699.95117188
Jordan,JOR,AS,2700000.0,3034000.0,4677000.0,4600000.0,5587000.0,5817000.0,6573000.0,6529000.0,7100000.0,7085000.0,8078000.0,6813000.0,6314000.0,5389000.0,5327000.0,4809000.0,4236000.0,4565000.0,4922000.0,5361000.0,1240000.0
Japan,JPN,AS,4757000.0,4772000.0,5239000.0,5212000.0,6138000.0,6728000.0,7334000.0,8347000.0,8351000.0,6790000.0,8611000.0,6219000.0,8358000.0,10364000.0,13413000.0,19737000.0,24039000.0,28691000.0,31191000.0,31881000.0,4115799.8046875
Kazakhstan,KAZ,AS,1683000.0,2693000.0,3678000.0,3237000.0,4291000.0,4365000.0,4707000.0,5311000.0,4117000.0,3774000.0,4097000.0,5685000.0,6163000.0,6841000.0,6333000.0,6430000.0,6509000.0,7701000.0,8789000.0,8515000.0,2035000.0
Kenya,KEN,AF,1037000.0,994000.0,1001000.0,1146000.0,1361000.0,1479000.0,1601000.0,1817000.0,1203000.0,1490000.0,1609000.0,1823000.0,1711000.0,1520000.0,1350000.0,1181000.0,1340000.0,1449000.0,2025000.0,2049000.0,
Kyrgyz Republic,KGZ,AS,173000.0,199000.0,183000.0,342000.0,398000.0,319000.0,766000.0,1656000.0,2379000.0,2451000.0,1224000.0,3025000.0,3393000.0,4134000.0,3791000.0,4000000.0,3853000.0,4568000.0,6947000.0,8508000.0,
Cambodia,KHM,AS,466000.0,605000.0,787000.0,701000.0,1055000.0,1422000.0,1700000.0,2015000.0,2125000.0,2162000.0,2508000.0,2882000.0,3584000.0,4210000.0,4503000.0,4775000.0,5012000.0,5602000.0,6201000.0,6611000.0,1306000.0
St. Kitts and Nevis,KNA,,247000.0,334000.0,240000.0,247000.0,383000.0,365000.0,350000.0,379000.0,533000.0,548000.0,624000.0,723000.0,666000.0,695000.0,818000.0,1036000.0,1055000.0,1194000.0,1278000.0,1107000.0,301399.993896484
"Korea, Rep.",KOR,AS,5322000.0,5147000.0,5347000.0,4753000.0,5818000.0,6023000.0,6155000.0,6448000.0,6891000.0,7818000.0,8798000.0,9795000.0,11140000.0,12176000.0,14202000.0,13232000.0,17242000.0,13336000.0,15347000.0,17503000.0,2519000.0
Kuwait,KWT,AS,1944000.0,2072000.0,2316000.0,2602000.0,3056000.0,3474000.0,3899000.0,4482000.0,4736000.0,5088000.0,5208000.0,5574000.0,5729000.0,6217000.0,6528000.0,6941000.0,7055000.0,7407000.0,8508000.0,8565000.0,2161000.0
Lao PDR,LAO,AS,737000.0,674000.0,736000.0,636000.0,895000.0,1095000.0,1215000.0,1624000.0,1737000.0,2008000.0,2513000.0,2724000.0,3330000.0,3779000.0,4159000.0,4684000.0,4239000.0,3869000.0,4186000.0,4791000.0,886400.024414063
Lebanon,LBN,AS,742000.0,837000.0,956000.0,1016000.0,1278000.0,1140000.0,1063000.0,1017000.0,1333000.0,1844000.0,2168000.0,1655000.0,1366000.0,1274000.0,1355000.0,1518000.0,1688000.0,1857000.0,1964000.0,1936000.0,
St. Lucia,LCA,,727000.0,747000.0,648000.0,683000.0,791000.0,720000.0,670000.0,905000.0,925000.0,982000.0,984000.0,950000.0,889000.0,921000.0,987000.0,1031000.0,948000.0,1064000.0,1165000.0,1220000.0,432500.0
Liechtenstein,LIE,EU,61599.9984741211,56500.0,48700.0007629395,49000.0,48500.0,49799.9992370605,54900.0015258789,72800.0030517578,72900.0015258789,66500.0,64300.0030517578,67000.0,62400.0015258789,59599.9984741211,61299.9992370605,56700.0007629395,69099.9984741211,79300.0030517578,85300.0030517578,98099.9984741211,58400.0015258789
Sri Lanka,LKA,AS,445000.0,397000.0,457000.0,583000.0,681000.0,669000.0,689000.0,592000.0,526000.0,538000.0,766000.0,976000.0,1133000.0,1415000.0,1665000.0,1993000.0,2168000.0,2248000.0,2521000.0,2027000.0,540000.0
Lesotho,LSO,AF,302000.0,295000.0,287000.0,329000.0,304000.0,304000.0,357000.0,300000.0,293000.0,344000.0,426000.0,398000.0,423000.0,433000.0,1079000.0,1082000.0,1196000.0,1137000.0,1173000.0,1142000.0,
Lithuania,LTU,EU,4092000.0,4195000.0,3999000.0,3635000.0,,,,4251000.0,4459000.0,4001000.0,4073000.0,4504000.0,4979000.0,5264000.0,5217000.0,5048000.0,5322000.0,5590000.0,6115000.0,6150000.0,2284000.0
Luxembourg,LUX,EU,852000.0,836000.0,885000.0,867000.0,878000.0,913000.0,908000.0,914000.0,877000.0,847000.0,805000.0,874000.0,950000.0,945000.0,1038000.0,1090000.0,1054000.0,1046000.0,1018000.0,1041000.0,525000.0
Latvia,LVA,EU,1882000.0,2061000.0,2297000.0,2524000.0,3127000.0,3791000.0,4649000.0,5209000.0,5496000.0,4727000.0,5042000.0,5538000.0,5569000.0,5822000.0,6246000.0,6842000.0,6797000.0,7726000.0,7775000.0,8342000.0,3204000.0
"Macao SAR, China",MAC,AS,9162000.0,10279000.0,11531000.0,11888000.0,16673000.0,18711000.0,21998000.0,27003000.0,22933000.0,21753000.0,24965000.0,28002000.0,28082000.0,29325000.0,31526000.0,30715000.0,30950000.0,32611000.0,35804000.0,39406000.0,5897000.0
Morocco,MAR,AF,4458000.0,4596000.0,4709000.0,5021000.0,5732000.0,6077000.0,6777000.0,7701000.0,8209000.0,8661000.0,9752000.0,9784000.0,9830000.0,10349000.0,10507000.0,10542000.0,10677000.0,11540000.0,12489000.0,13109000.0,2802000.0
Monaco,MCO,EU,300000.0,270000.0,263000.0,235000.0,250000.0,286000.0,313000.0,328000.0,324000.0,265000.0,279000.0,295000.0,292000.0,328000.0,329000.0,331000.0,336000.0,355000.0,347000.0,363000.0,159000.0
Moldova,MDA,EU,18000.0,16000.0,18000.0,21000.0,69000.0,67000.0,63000.0,70000.0,73000.0,60000.0,64000.0,75000.0,89000.0,95599.9984741211,93900.0015258789,94400.0015258789,121000.0,145000.0,160000.0,174000.0,29000.0
Maldives,MDV,AS,467000.0,461000.0,485000.0,564000.0,617000.0,395000.0,602000.0,676000.0,683000.0,656000.0,792000.0,931000.0,958000.0,1125000.0,1205000.0,1234000.0,1286000.0,1390000.0,1484000.0,1703000.0,555000.0
Mexico,MEX,,105673000.0,100718000.0,100153000.0,92330000.0,99250000.0,103146000.0,97701000.0,93582000.0,92948000.0,88044000.0,81953000.0,75732000.0,76749000.0,78100000.0,81042000.0,87129000.0,94853000.0,99349000.0,96497000.0,97406000.0,51128000.0
